evidence_block,grain,item,item_2,item_3,rank_label,rank_value,release_year,start_year,end_year,games,game_platforms,platforms,publishers,genres,regions,reported_sales_volume,sales_share,avg_sales_per_game_platform,secondary_value,secondary_label,notes
publisher_hit_dependency,publisher_top_game,Mad Catz,MC Groovz Dance Craze,,publisher_sales_rank,11201.0,,,,3,3,3,1,3,3,0.31,0.0,0.1033,0.6452,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Yacht Club Games,Shovel Knight,,publisher_sales_rank,11203.0,,,,1,3,3,1,1,4,0.31,0.0,0.1033,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Agatsuma Entertainment,Code of Princess,,publisher_sales_rank,11206.0,,,,3,3,2,1,3,4,0.31,0.0,0.1033,0.6452,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,CBS Electronics,Mountain King,,publisher_sales_rank,11207.0,,,,1,1,1,1,1,2,0.31,0.0,0.31,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,CokeM Interactive,Dr. Seuss: How the Grinch Stole Christmas,,publisher_sales_rank,11208.0,,,,1,1,1,1,1,2,0.31,0.0,0.31,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Hamster Corporation,Arcade Hits: Frisky Tom,,publisher_sales_rank,11216.0,,,,2,2,2,1,2,4,0.31,0.0,0.155,0.9355,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Daedalic,Deponia,,publisher_sales_rank,11220.0,,,,3,3,1,1,1,2,0.3,0.0,0.1,0.5333,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Neko Entertainment,Gunslingers,,publisher_sales_rank,11225.0,,,,6,7,2,1,5,3,0.3,0.0,0.0429,0.5333,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Core Design Ltd.,ThunderStrike 2,,publisher_sales_rank,11228.0,,,,2,2,1,1,2,3,0.29,0.0,0.145,0.6207,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Game Life,Easy Piano,,publisher_sales_rank,11229.0,,,,2,2,1,1,2,3,0.29,0.0,0.145,0.5862,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Media Factory,Derby Stallion 64,,publisher_sales_rank,11232.0,,,,2,2,2,1,2,1,0.29,0.0,0.145,0.5172,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Playmates,VMX Racing,,publisher_sales_rank,11233.0,,,,1,1,1,1,1,3,0.29,0.0,0.29,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Wargaming.net,World of Tanks,,publisher_sales_rank,11234.0,,,,1,1,1,1,1,2,0.29,0.0,0.29,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Rebellion Developments,Zombie Army Trilogy,,publisher_sales_rank,11235.0,,,,1,2,2,1,1,3,0.29,0.0,0.145,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Nichibutsu,Nichibutsu Arcade Classics,,publisher_sales_rank,11243.0,,,,1,1,1,1,1,1,0.28,0.0,0.28,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Tru Blu Entertainment,Don Bradman Cricket 14,,publisher_sales_rank,11247.0,,,,2,8,4,1,2,3,0.28,0.0,0.035,0.6786,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Vic Tokai,Dark Rift,,publisher_sales_rank,11249.0,,,,2,2,2,1,1,3,0.28,0.0,0.14,0.5357,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Culture Brain,Super Baseball Simulator 1.000,,publisher_sales_rank,11260.0,,,,4,4,2,1,4,1,0.27,0.0,0.0675,0.7407,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Syscom,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,,publisher_sales_rank,11264.0,,,,2,2,1,1,2,4,0.27,0.0,0.135,0.5926,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Axela,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,,publisher_sales_rank,11280.0,,,,1,1,1,1,1,2,0.26,0.0,0.26,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Liquid Games,ATV: Quad Power Racing,,publisher_sales_rank,11281.0,,,,2,2,1,1,2,2,0.26,0.0,0.13,0.9615,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Nippon Telenet,Parlor! Mini 4,,publisher_sales_rank,11284.0,,,,2,2,1,1,1,1,0.26,0.0,0.13,0.7308,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Pacific Century Cyber Works,Lowrider,,publisher_sales_rank,11285.0,,,,1,1,1,1,1,4,0.26,0.0,0.26,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Xing Entertainment,K-1 Revenge,,publisher_sales_rank,11300.0,,,,1,1,1,1,1,4,0.25,0.0,0.25,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Vir2L Studios,Medieval Games,,publisher_sales_rank,11301.0,,,,3,3,2,1,3,3,0.24,0.0,0.08,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,American Softworks,Perfect Weapon,,publisher_sales_rank,11304.0,,,,1,1,1,1,1,3,0.24,0.0,0.24,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Essential Games,Global Defence Force,,publisher_sales_rank,11322.0,,,,3,3,1,1,3,2,0.23,0.0,0.0767,0.7391,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Detn8 Games,Ultimate Duck Hunting: Hunting & Retrieving Ducks,,publisher_sales_rank,11325.0,,,,1,1,1,1,1,2,0.23,0.0,0.23,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Bomb,Assault,,publisher_sales_rank,11343.0,,,,1,1,1,1,1,2,0.22,0.0,0.22,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Vatical Entertainment,Polaris SnoCross,,publisher_sales_rank,11344.0,,,,1,2,2,1,1,3,0.22,0.0,0.11,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,CCP,EVE Online,,publisher_sales_rank,11345.0,,,,1,1,1,1,1,2,0.21,0.0,0.21,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,On Demand,Angel Blade: Neo Tokyo Guardians,,publisher_sales_rank,11350.0,,,,1,1,1,1,1,3,0.21,0.0,0.21,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,System 3,Putty Squad,,publisher_sales_rank,11351.0,,,,1,3,3,1,1,3,0.21,0.0,0.07,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Alternative Software,Rugby Challenge 3,,publisher_sales_rank,11352.0,,,,3,6,6,1,2,2,0.21,0.0,0.035,0.5714,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Merscom LLC,Shutter Island,,publisher_sales_rank,11355.0,,,,1,1,1,1,1,2,0.2,0.0,0.2,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Micro Cabin,Sword & Sorcery,,publisher_sales_rank,11361.0,,,,3,3,2,1,3,1,0.2,0.0,0.0667,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Funcom,The Secret World,,publisher_sales_rank,11364.0,,,,2,2,1,1,1,3,0.19,0.0,0.095,0.8947,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,SSI,Allied General,,publisher_sales_rank,11366.0,,,,1,1,1,1,1,3,0.19,0.0,0.19,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Adeline Software,Time Commando,,publisher_sales_rank,11372.0,,,,1,1,1,1,1,3,0.18,0.0,0.18,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,CDV Software Entertainment,Igor: The Game,,publisher_sales_rank,11377.0,,,,6,6,3,1,4,3,0.18,0.0,0.03,0.5556,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Gamecock,Hail to the Chimp,,publisher_sales_rank,11379.0,,,,3,4,4,1,3,2,0.18,0.0,0.045,0.5556,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Media Works,Ojyousama Express,,publisher_sales_rank,11383.0,,,,4,5,3,1,3,1,0.18,0.0,0.036,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Asmik Corp,Derby Jockey 2,,publisher_sales_rank,11386.0,,,,2,2,1,1,1,1,0.17,0.0,0.085,0.5882,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,DHM Interactive,Lovely Lisa,,publisher_sales_rank,11390.0,,,,3,3,2,1,3,2,0.17,0.0,0.0567,0.7059,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Gainax Network Systems,Shinseiki Evangelion: Koutetsu no Girlfriend,,publisher_sales_rank,11392.0,,,,2,2,1,1,2,2,0.17,0.0,0.085,0.7059,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Panther Software,Space Griffon VF-9,,publisher_sales_rank,11396.0,,,,1,1,1,1,1,4,0.17,0.0,0.17,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Xicat Interactive,Top Angler: Real Bass Fishing,,publisher_sales_rank,11402.0,,,,3,3,2,1,3,3,0.16,0.0,0.0533,0.625,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Aques,Power Stakes,,publisher_sales_rank,11404.0,,,,1,1,1,1,1,2,0.16,0.0,0.16,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Slitherine Software,The History Channel: Great Battles - Medieval,,publisher_sales_rank,11410.0,,,,2,3,3,1,1,3,0.16,0.0,0.0533,0.8125,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,EA Games,Syndicate,,publisher_sales_rank,11417.0,,,,1,1,1,1,1,3,0.15,0.0,0.15,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,White Park Bay Software,WordJong,,publisher_sales_rank,11418.0,,,,1,1,1,1,1,3,0.15,0.0,0.15,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Data East,Doukoku Shoshite...,,publisher_sales_rank,11419.0,,,,2,2,2,1,2,1,0.15,0.0,0.075,0.7333,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Funsta,7 Wonders of the Ancient World,,publisher_sales_rank,11421.0,,,,3,3,2,1,2,3,0.15,0.0,0.05,0.8,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Game Arts,"Lunar 2: Eternal Blue(sales, but wrong system)",,publisher_sales_rank,11428.0,,,,1,1,1,1,1,1,0.14,0.0,0.14,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,General Entertainment,Project V6,,publisher_sales_rank,11429.0,,,,1,1,1,1,1,2,0.14,0.0,0.14,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Imadio,Desire,,publisher_sales_rank,11430.0,,,,1,1,1,1,1,1,0.14,0.0,0.14,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Myelin Media,Stacked with Daniel Negreanu,,publisher_sales_rank,11436.0,,,,1,3,3,1,1,3,0.14,0.0,0.0467,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Sony Music Entertainment,Space Venus starring Morning Musume,,publisher_sales_rank,11437.0,,,,1,1,1,1,1,1,0.14,0.0,0.14,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,responDESIGN,Yourself Fitness,,publisher_sales_rank,11438.0,,,,1,2,2,1,1,3,0.14,0.0,0.07,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,SCS Software,Euro Truck Simulator 2,,publisher_sales_rank,11439.0,,,,1,1,1,1,1,2,0.14,0.0,0.14,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,DreamWorks Interactive,SkullMonkeys,,publisher_sales_rank,11440.0,,,,1,1,1,1,1,3,0.13,0.0,0.13,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,FunSoft,Burning Road,,publisher_sales_rank,11441.0,,,,1,1,1,1,1,3,0.13,0.0,0.13,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,HMH Interactive,The Book of Unwritten Tales,,publisher_sales_rank,11442.0,,,,2,2,2,1,2,2,0.13,0.0,0.065,0.7692,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,LSP Games,Sitting Ducks,,publisher_sales_rank,11445.0,,,,3,4,2,1,3,3,0.13,0.0,0.0325,0.6923,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Moss,Raiden IV,,publisher_sales_rank,11447.0,,,,2,2,1,1,1,3,0.13,0.0,0.065,0.9231,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Tripwire Interactive,Red Orchestra 2: Heroes of Stalingrad,,publisher_sales_rank,11449.0,,,,1,1,1,1,1,3,0.13,0.0,0.13,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Bohemia Interactive,ArmA III,,publisher_sales_rank,11450.0,,,,1,1,1,1,1,2,0.12,0.0,0.12,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,SPS,HardBall 5,,publisher_sales_rank,11451.0,,,,1,1,1,1,1,3,0.12,0.0,0.12,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Daedalic Entertainment,Goodbye Deponia,,publisher_sales_rank,11452.0,,,,3,3,1,1,1,2,0.12,0.0,0.04,0.5833,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Flight-Plan,Dragon Shadow Spell,,publisher_sales_rank,11455.0,,,,2,2,1,1,2,1,0.12,0.0,0.06,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Havas Interactive,Diablo II,,publisher_sales_rank,11457.0,,,,1,1,1,1,1,3,0.12,0.0,0.12,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,T&E Soft,Harukanaru Augusta 2: Masters,,publisher_sales_rank,11458.0,,,,1,1,1,1,1,1,0.12,0.0,0.12,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,10TACLE Studios,Panzer Tactics,,publisher_sales_rank,11460.0,,,,3,3,2,1,3,2,0.11,0.0,0.0367,0.5455,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Ascaron Entertainment GmbH,Sacred 2: Fallen Angel,,publisher_sales_rank,11462.0,,,,3,3,1,1,2,2,0.11,0.0,0.0367,0.5455,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Gameloft,Guitar Rock Tour,,publisher_sales_rank,11465.0,,,,1,1,1,1,1,2,0.11,0.0,0.11,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Insomniac Games,Song of the Deep,,publisher_sales_rank,11466.0,,,,1,3,3,1,1,2,0.11,0.0,0.0367,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,NDA Productions,Die Hard: Vendetta,,publisher_sales_rank,11467.0,,,,1,1,1,1,1,2,0.11,0.0,0.11,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Pack-In-Video,A llI S.V.: A Ressha de Gyoukou 3 Super Version,,publisher_sales_rank,11468.0,,,,2,2,1,1,2,1,0.11,0.0,0.055,0.5455,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,PopTop Software,Railroad Tycoon II,,publisher_sales_rank,11470.0,,,,1,1,1,1,1,3,0.11,0.0,0.11,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,TOHO,Ranma 1/2: Akanekodan Teki Hihou,,publisher_sales_rank,11471.0,,,,1,1,1,1,1,1,0.11,0.0,0.11,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,1C Company,Men of War: Assault Squad,,publisher_sales_rank,11479.0,,,,3,3,1,1,3,3,0.1,0.0,0.0333,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Arika,The Nightmare of Druaga: Fushigino Dungeon,,publisher_sales_rank,11481.0,,,,3,3,2,1,3,4,0.1,0.0,0.0333,0.6,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,GameTek,Jeopardy!,,publisher_sales_rank,11483.0,,,,1,1,1,1,1,2,0.1,0.0,0.1,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Image Epoch,Sol Trigger,,publisher_sales_rank,11484.0,,,,1,1,1,1,1,1,0.1,0.0,0.1,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Interplay Productions,Descent Maximum,,publisher_sales_rank,11489.0,,,,1,1,1,1,1,3,0.1,0.0,0.1,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Simon & Schuster Interactive,Outlaw Golf: Nine Holes of Christmas,,publisher_sales_rank,11490.0,,,,1,1,1,1,1,2,0.1,0.0,0.1,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Type-Moon,Fate/hollow ataraxia,,publisher_sales_rank,11495.0,,,,1,1,1,1,1,1,0.1,0.0,0.1,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Creative Core,Mame Goma 2: Uchi no Ko ga Ichiban!,,publisher_sales_rank,11498.0,,,,3,3,1,1,3,1,0.1,0.0,0.0333,0.6,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Enjoy Gaming ltd.,System Flaw,,publisher_sales_rank,11499.0,,,,1,1,1,1,1,2,0.1,0.0,0.1,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,PM Studios,DJ Max Fever,,publisher_sales_rank,11500.0,,,,1,1,1,1,1,2,0.1,0.0,0.1,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Phantom EFX,Darkest of Days,,publisher_sales_rank,11501.0,,,,1,1,1,1,1,2,0.1,0.0,0.1,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Athena,Gambler Densetsu Tetsuya,,publisher_sales_rank,11503.0,,,,2,2,2,1,2,2,0.09,0.0,0.045,0.7778,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Edia,MAPLUS: Portable Navi,,publisher_sales_rank,11505.0,,,,2,2,1,1,1,1,0.09,0.0,0.045,0.7778,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Groove Games,Land of the Dead: Road to Fiddler's Green,,publisher_sales_rank,11506.0,,,,2,2,1,1,1,2,0.09,0.0,0.045,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Culture Publishers,Hello Kitty's Cube Frenzy,,publisher_sales_rank,11508.0,,,,1,1,1,1,1,3,0.09,0.0,0.09,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Griffin International,Bass Pro Shops: The Hunt,,publisher_sales_rank,11509.0,,,,1,1,1,1,1,2,0.09,0.0,0.09,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Hearty Robin,Sotsugyou Crossworld,,publisher_sales_rank,11510.0,,,,1,1,1,1,1,2,0.09,0.0,0.09,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Nippon Amuse,Million God,,publisher_sales_rank,11511.0,,,,1,1,1,1,1,1,0.09,0.0,0.09,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Origin Systems,Wing Commander IV: The Price of Freedom,,publisher_sales_rank,11512.0,,,,1,1,1,1,1,3,0.09,0.0,0.09,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Tradewest,Winter Sports 3: The Great Tournament,,publisher_sales_rank,11513.0,,,,1,3,3,1,1,3,0.09,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,inXile Entertainment,Wasteland 2,,publisher_sales_rank,11514.0,,,,1,1,1,1,1,3,0.09,0.0,0.09,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Abylight,Man vs. Wild,,publisher_sales_rank,11515.0,,,,1,1,1,1,1,2,0.08,0.0,0.08,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Cloud Imperium Games Corporation,Deadliest Warrior: Ancient Combat,,publisher_sales_rank,11516.0,,,,1,2,2,1,1,1,0.08,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Flashpoint Games,Super Army War,,publisher_sales_rank,11517.0,,,,2,2,2,1,2,2,0.08,0.0,0.04,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Glams,Quo Vadis,,publisher_sales_rank,11519.0,,,,1,1,1,1,1,1,0.08,0.0,0.08,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Milestone,Ultimate Shooting Collection,,publisher_sales_rank,11524.0,,,,1,1,1,1,1,1,0.08,0.0,0.08,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Mitsui,Knife Edge: NoseGunner,,publisher_sales_rank,11525.0,,,,1,1,1,1,1,2,0.08,0.0,0.08,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Seventh Chord,Kamen Rider: Travelers Senki,,publisher_sales_rank,11526.0,,,,1,1,1,1,1,1,0.08,0.0,0.08,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Revolution Software,Broken Sword 5: The Serpent's Curse,,publisher_sales_rank,11527.0,,,,1,2,2,1,1,2,0.08,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Altron,Pocky & Rocky with Becky,,publisher_sales_rank,11528.0,,,,1,1,1,1,1,2,0.07,0.0,0.07,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Aria,Yoake Yori Ruriiro na: Brighter than Dawning Blue,,publisher_sales_rank,11529.0,,,,1,1,1,1,1,1,0.07,0.0,0.07,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Coconuts Japan,Pachinko Wars II,,publisher_sales_rank,11531.0,,,,2,2,2,1,2,3,0.07,0.0,0.035,0.7143,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Crimson Cow,The Book of Unwritten Tales: The Critter Chronicles,,publisher_sales_rank,11532.0,,,,2,2,1,1,2,2,0.07,0.0,0.035,0.8571,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
