evidence_block,grain,item,item_2,item_3,rank_label,rank_value,inspections,establishments,violations,critical_violations,serious_violations,minor_violations,total_fine,pass_count,conditional_count,fail_count,issue_rate_pct,avg_violations_per_inspection,avg_fine_per_inspection,notes
inspection_type_facility_mix,inspection_type_facility_type,Canvass,Daycare (2 - 6 Years),,facility_rank_within_type,6.0,836,533,1962,30,135,1797,228450.0,509,33,107,16.7464,2.3469,273.2656,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass,Daycare Above and Under 2 Years,,facility_rank_within_type,7.0,562,382,1442,31,108,1303,172800.0,384,33,69,18.1495,2.5658,307.4733,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass,Long Term Care,,facility_rank_within_type,8.0,529,222,2083,114,180,1789,280900.0,306,75,112,35.3497,3.9376,531.0019,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass,Catering,,facility_rank_within_type,9.0,494,134,1412,65,93,1254,181150.0,260,50,62,22.6721,2.8583,366.7004,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass,Children's Services Facility,,facility_rank_within_type,10.0,479,329,1150,32,87,1031,140850.0,343,36,54,18.7891,2.4008,294.0501,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,KITCHEN CLOSED FOR RENOVATION,Restaurant,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,LICENSE RENEWAL INSPECTION FOR DAYCARE,Children's Services Facility,,facility_rank_within_type,1.0,1,1,2,0,0,2,200.0,1,0,0,0.0,2.0,200.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,SPECIAL TASK FORCE,Grocery Store,,facility_rank_within_type,1.0,2,2,7,0,5,2,1450.0,0,0,2,100.0,3.5,725.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint Re-Inspection,Restaurant,,facility_rank_within_type,1.0,3877,2363,22295,1152,4736,16407,1511100.0,3180,333,315,16.714,5.7506,389.7601,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint Re-Inspection,Grocery Store,,facility_rank_within_type,2.0,1039,653,6234,296,1318,4620,424700.0,869,88,76,15.7844,6.0,408.7584,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint Re-Inspection,Bakery,,facility_rank_within_type,3.0,69,52,437,20,94,323,26800.0,58,3,8,15.942,6.3333,388.4058,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint Re-Inspection,School,,facility_rank_within_type,4.0,51,43,261,14,56,191,20850.0,43,1,7,15.6863,5.1176,408.8235,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint Re-Inspection,Liquor,,facility_rank_within_type,5.0,35,28,162,2,43,117,10400.0,32,0,3,8.5714,4.6286,297.1429,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint Re-Inspection,Wholesale,,facility_rank_within_type,6.0,33,27,169,7,42,120,11350.0,28,1,4,15.1515,5.1212,343.9394,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint Re-Inspection,Catering,,facility_rank_within_type,7.0,19,14,117,1,30,86,4150.0,18,0,1,5.2632,6.1579,218.4211,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint Re-Inspection,TAVERN,,facility_rank_within_type,8.0,18,13,121,6,27,88,7500.0,14,2,2,22.2222,6.7222,416.6667,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint Re-Inspection,Long Term Care,,facility_rank_within_type,9.0,14,12,82,2,20,60,4450.0,10,1,3,28.5714,5.8571,317.8571,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint Re-Inspection,Mobile Food Preparer,,facility_rank_within_type,10.0,10,5,46,17,10,19,3850.0,6,1,3,40.0,4.6,385.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire Re-inspection,Restaurant,,facility_rank_within_type,1.0,39,34,236,12,55,169,19800.0,32,2,4,15.3846,6.0513,507.6923,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire Re-inspection,Grocery Store,,facility_rank_within_type,2.0,2,2,20,2,4,14,200.0,2,0,0,0.0,10.0,100.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire Re-inspection,School,,facility_rank_within_type,3.0,2,1,14,2,6,6,2400.0,0,0,2,100.0,7.0,1200.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire Re-inspection,Wholesale,,facility_rank_within_type,4.0,1,1,9,0,2,7,600.0,1,0,0,0.0,9.0,600.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Kids Cafe',Kids Cafe',,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,LICENSE TASK FORCE / NOT -FOR-PROFIT CLU,Restaurant,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,TASK FORCE NOT READY,Restaurant,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,error save,Restaurant,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,CANVASS FOR RIB FEST,Restaurant,,facility_rank_within_type,1.0,1,1,3,0,0,3,300.0,1,0,0,0.0,3.0,300.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Illegal Operation,Grocery Store,,facility_rank_within_type,1.0,2,2,2,2,0,0,1000.0,1,1,0,50.0,1.0,500.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,LICENSE CANCELED BY OWNER,Restaurant,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,O.B.,unknown,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,TASKFORCE,Restaurant,,facility_rank_within_type,1.0,1,1,10,2,2,6,2100.0,0,0,1,100.0,10.0,2100.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Tag Removal,Restaurant,,facility_rank_within_type,1.0,481,438,1987,133,104,1750,267500.0,316,144,21,34.3035,4.131,556.1331,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Tag Removal,Grocery Store,,facility_rank_within_type,2.0,51,46,218,13,9,196,28350.0,33,15,3,35.2941,4.2745,555.8824,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Tag Removal,School,,facility_rank_within_type,3.0,29,25,99,9,5,85,14250.0,25,4,0,13.7931,3.4138,491.3793,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Tag Removal,Catering,,facility_rank_within_type,4.0,7,7,32,1,0,31,3600.0,5,2,0,28.5714,4.5714,514.2857,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Tag Removal,Daycare (2 - 6 Years),,facility_rank_within_type,5.0,6,6,15,1,0,14,1900.0,5,1,0,16.6667,2.5,316.6667,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Tag Removal,Long Term Care,,facility_rank_within_type,6.0,6,6,13,2,1,10,2250.0,5,1,0,16.6667,2.1667,375.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Tag Removal,Bakery,,facility_rank_within_type,7.0,4,4,28,1,1,26,3350.0,3,0,1,25.0,7.0,837.5,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Tag Removal,Hospital,,facility_rank_within_type,8.0,4,4,26,0,2,24,2900.0,3,0,1,25.0,6.5,725.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Tag Removal,Daycare Above and Under 2 Years,,facility_rank_within_type,9.0,2,2,7,0,1,6,850.0,1,1,0,50.0,3.5,425.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Tag Removal,Daycare Combo 1586,,facility_rank_within_type,10.0,2,2,6,0,0,6,600.0,2,0,0,0.0,3.0,300.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,FIRE/COMPLAIN,Restaurant,,facility_rank_within_type,1.0,1,1,5,1,2,2,1200.0,0,0,1,100.0,5.0,1200.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,NO ENTRY,Restaurant,,facility_rank_within_type,1.0,5,5,0,0,0,0,0.0,1,0,4,80.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,NO ENTRY,Grocery Store,,facility_rank_within_type,2.0,2,2,0,0,0,0,0.0,0,0,2,100.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,No Entry,Restaurant,,facility_rank_within_type,1.0,48,46,14,0,1,13,1550.0,28,0,20,41.6667,0.2917,32.2917,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,No Entry,unknown,,facility_rank_within_type,2.0,6,5,0,0,0,0,0.0,1,0,5,83.3333,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,No Entry,Grocery Store,,facility_rank_within_type,3.0,2,2,0,0,0,0,0.0,0,0,2,100.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,No Entry,Catering,,facility_rank_within_type,4.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,No Entry,School,,facility_rank_within_type,5.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,No Entry,TAVERN,,facility_rank_within_type,6.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,No Entry,Wholesale,,facility_rank_within_type,7.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Pre-License Consultation,Restaurant,,facility_rank_within_type,1.0,6,6,13,2,2,9,2400.0,1,0,5,83.3333,2.1667,400.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Pre-License Consultation,Grocery Store,,facility_rank_within_type,2.0,2,2,0,0,0,0,0.0,1,0,1,50.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Pre-License Consultation,School,,facility_rank_within_type,3.0,1,1,2,0,0,2,0.0,1,0,0,0.0,2.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,sfp/complaint,Grocery Store,,facility_rank_within_type,1.0,1,1,6,0,0,6,600.0,1,0,0,0.0,6.0,600.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,CANVASS SPECIAL EVENTS,Restaurant,,facility_rank_within_type,1.0,1,1,3,0,0,3,300.0,1,0,0,0.0,3.0,300.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,LICENSE WRONG ADDRESS,Mobile Food Dispenser,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,LICENSE/NOT READY,Grocery Store,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,LICENSE/NOT READY,Restaurant,,facility_rank_within_type,2.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,LIQUOR CATERING,Restaurant,,facility_rank_within_type,1.0,1,1,6,1,0,5,1000.0,0,0,1,100.0,6.0,1000.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,License,Restaurant,,facility_rank_within_type,1.0,9713,8400,24115,2360,3259,18496,3844350.0,5277,165,3761,40.4201,2.4828,395.7943,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,License,Grocery Store,,facility_rank_within_type,2.0,3337,2864,9677,884,1456,7337,1539700.0,1566,38,1564,48.0072,2.8999,461.4025,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,License,Daycare (2 - 6 Years),,facility_rank_within_type,3.0,976,594,2463,94,289,2080,327250.0,654,17,259,28.2787,2.5236,335.2971,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,License,Daycare Above and Under 2 Years,,facility_rank_within_type,4.0,686,432,1953,128,212,1613,278300.0,484,32,160,27.9883,2.8469,405.6851,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,License,Children's Services Facility,,facility_rank_within_type,5.0,655,405,1788,113,208,1467,255200.0,470,16,157,26.4122,2.7298,389.6183,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,License,Mobile Food Dispenser,,facility_rank_within_type,6.0,512,387,453,168,70,215,123000.0,297,14,185,38.8672,0.8848,240.2344,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,License,Daycare Combo 1586,,facility_rank_within_type,7.0,291,191,818,57,124,637,123200.0,171,13,95,37.1134,2.811,423.3677,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,License,Bakery,,facility_rank_within_type,8.0,257,224,551,53,81,417,88450.0,145,1,93,36.5759,2.144,344.1634,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,License,Liquor,,facility_rank_within_type,9.0,187,156,421,61,97,263,81050.0,82,0,92,49.1979,2.2513,433.4225,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,License,unknown,,facility_rank_within_type,10.0,167,142,70,12,11,47,13450.0,34,1,80,48.503,0.4192,80.5389,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,SFP/COMPLAINT,Restaurant,,facility_rank_within_type,1.0,4,4,23,4,3,16,4350.0,2,1,1,50.0,5.75,1087.5,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Sample Collection,Restaurant,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,1,0,100.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Special Events (Festivals),Restaurant,,facility_rank_within_type,1.0,21,19,93,4,4,85,11500.0,18,0,3,14.2857,4.4286,547.619,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Special Events (Festivals),Church Kitchen,,facility_rank_within_type,2.0,3,1,5,0,0,5,500.0,3,0,0,0.0,1.6667,166.6667,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Special Events (Festivals),Special Event,,facility_rank_within_type,3.0,3,2,7,0,0,7,700.0,3,0,0,0.0,2.3333,233.3333,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Special Events (Festivals),School,,facility_rank_within_type,4.0,2,2,6,1,0,5,1000.0,1,1,0,50.0,3.0,500.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Special Events (Festivals),CHURCH KITCHEN,,facility_rank_within_type,5.0,1,1,14,3,1,10,2750.0,0,0,1,100.0,14.0,2750.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Special Events (Festivals),Catering,,facility_rank_within_type,6.0,1,1,3,0,0,3,300.0,1,0,0,0.0,3.0,300.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,license task 1474,Grocery Store,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass Re-Inspection,Restaurant,,facility_rank_within_type,1.0,9825,5736,53860,2107,11112,40641,3319000.0,8534,707,454,11.8168,5.4819,337.8117,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass Re-Inspection,Grocery Store,,facility_rank_within_type,2.0,1804,1209,10649,446,2287,7916,744550.0,1520,121,114,13.0266,5.903,412.7217,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass Re-Inspection,School,,facility_rank_within_type,3.0,1552,717,7340,468,1770,5102,576700.0,1313,58,177,15.1418,4.7294,371.5851,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass Re-Inspection,Bakery,,facility_rank_within_type,4.0,273,144,1605,55,324,1226,83200.0,243,12,17,10.6227,5.8791,304.7619,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass Re-Inspection,Long Term Care,,facility_rank_within_type,5.0,140,99,751,37,147,567,42950.0,119,9,10,13.5714,5.3643,306.7857,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass Re-Inspection,Daycare (2 - 6 Years),,facility_rank_within_type,6.0,113,94,549,26,110,413,34050.0,98,2,10,10.6195,4.8584,301.3274,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass Re-Inspection,Daycare Above and Under 2 Years,,facility_rank_within_type,7.0,79,60,366,25,84,257,32950.0,65,5,9,17.7215,4.6329,417.0886,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass Re-Inspection,Golden Diner,,facility_rank_within_type,8.0,68,38,236,23,81,132,19550.0,52,6,9,22.0588,3.4706,287.5,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass Re-Inspection,Catering,,facility_rank_within_type,9.0,64,45,323,10,68,245,20100.0,61,2,1,4.6875,5.0469,314.0625,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Canvass Re-Inspection,Children's Services Facility,,facility_rank_within_type,10.0,60,57,232,13,56,163,12100.0,57,1,1,3.3333,3.8667,201.6667,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint,Restaurant,,facility_rank_within_type,1.0,9860,5088,47133,4101,5290,37742,7147200.0,4732,1758,3031,48.57,4.7802,724.8682,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint,Grocery Store,,facility_rank_within_type,2.0,2164,1115,11497,864,1385,9248,1703050.0,963,350,822,54.159,5.3128,786.9917,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint,Bakery,,facility_rank_within_type,3.0,134,88,709,46,96,567,103700.0,61,15,52,50.0,5.291,773.8806,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint,School,,facility_rank_within_type,4.0,102,86,410,24,53,333,58550.0,57,10,33,42.1569,4.0196,574.0196,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint,Liquor,,facility_rank_within_type,5.0,77,56,247,6,44,197,33700.0,34,4,34,49.3506,3.2078,437.6623,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint,Wholesale,,facility_rank_within_type,6.0,66,58,332,25,49,258,50550.0,32,4,30,51.5152,5.0303,765.9091,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint,Catering,,facility_rank_within_type,7.0,39,22,214,21,29,164,34150.0,20,3,16,48.7179,5.4872,875.641,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint,unknown,,facility_rank_within_type,8.0,34,28,35,5,7,23,6550.0,5,3,12,44.1176,1.0294,192.6471,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint,TAVERN,,facility_rank_within_type,9.0,33,23,145,6,26,113,20800.0,10,1,18,57.5758,4.3939,630.303,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint,Long Term Care,,facility_rank_within_type,10.0,31,26,161,13,20,128,24300.0,15,4,12,51.6129,5.1935,783.871,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire,Restaurant,,facility_rank_within_type,1.0,127,114,474,21,50,403,63300.0,64,11,48,46.4567,3.7323,498.4252,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire,Grocery Store,,facility_rank_within_type,2.0,17,17,53,4,3,46,7350.0,10,0,6,35.2941,3.1176,432.3529,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire,Bakery,,facility_rank_within_type,3.0,4,4,31,1,1,29,3650.0,3,0,1,25.0,7.75,912.5,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire,Wholesale,,facility_rank_within_type,4.0,4,4,16,0,3,13,2050.0,1,0,2,50.0,4.0,512.5,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire,unknown,,facility_rank_within_type,5.0,3,3,0,0,0,0,0.0,1,0,2,66.6667,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire,Catering,,facility_rank_within_type,6.0,1,1,8,0,1,7,950.0,0,1,0,100.0,8.0,950.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire,Liquor,,facility_rank_within_type,7.0,1,1,3,0,0,3,300.0,1,0,0,0.0,3.0,300.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire,NIGHT CLUB,,facility_rank_within_type,8.0,1,1,6,0,0,6,600.0,1,0,0,0.0,6.0,600.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire,NURSING HOME,,facility_rank_within_type,9.0,1,1,4,0,0,4,400.0,1,0,0,0.0,4.0,400.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Complaint-Fire,School,,facility_rank_within_type,10.0,1,1,3,0,0,3,300.0,1,0,0,0.0,3.0,300.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Suspected Food Poisoning,Restaurant,,facility_rank_within_type,1.0,597,543,2833,337,257,2239,456650.0,298,146,149,49.4137,4.7454,764.9079,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Suspected Food Poisoning,Grocery Store,,facility_rank_within_type,2.0,29,27,151,13,13,125,22250.0,18,4,7,37.931,5.2069,767.2414,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Suspected Food Poisoning,Long Term Care,,facility_rank_within_type,3.0,19,17,106,8,12,86,15600.0,10,3,6,47.3684,5.5789,821.0526,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Suspected Food Poisoning,School,,facility_rank_within_type,4.0,11,10,41,7,3,31,7350.0,6,3,2,45.4545,3.7273,668.1818,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Suspected Food Poisoning,Bakery,,facility_rank_within_type,5.0,5,5,34,4,2,28,5300.0,2,3,0,60.0,6.8,1060.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Suspected Food Poisoning,Hospital,,facility_rank_within_type,6.0,4,4,17,2,1,14,2650.0,2,1,1,50.0,4.25,662.5,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Suspected Food Poisoning,ASSISTED LIVING,,facility_rank_within_type,7.0,2,2,14,2,3,9,2650.0,1,0,1,50.0,7.0,1325.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Suspected Food Poisoning,Assisted Living,,facility_rank_within_type,8.0,2,1,7,0,0,7,700.0,2,0,0,0.0,3.5,350.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Suspected Food Poisoning,BANQUET,,facility_rank_within_type,9.0,2,1,3,0,0,3,300.0,1,0,1,50.0,1.5,150.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Suspected Food Poisoning,Daycare Above and Under 2 Years,,facility_rank_within_type,10.0,2,2,3,0,0,3,300.0,2,0,0,0.0,1.5,150.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,TASK FORCE NIGHT,Liquor,,facility_rank_within_type,1.0,1,1,7,1,3,3,1550.0,0,0,1,100.0,7.0,1550.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Task Force Liquor Catering,Restaurant,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,task force(1470) liquor tavern,tavern,,facility_rank_within_type,1.0,1,1,7,2,1,4,1650.0,0,0,1,100.0,7.0,1650.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,CANVASS SCHOOL/SPECIAL EVENT,School,,facility_rank_within_type,1.0,1,1,1,0,0,1,100.0,1,0,0,0.0,1.0,100.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Duplicated,School,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,LICENSE,Grocery Store,,facility_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Check whether type differences mainly reflect facility mix.
inspection_type_facility_mix,inspection_type_facility_type,Non-Inspection,Restaurant,,facility_rank_within_type,1.0,5,5,6,0,2,4,900.0,0,0,5,100.0,1.2,180.0,Check whether type differences mainly reflect facility mix.
