evidence_block,grain,item,item_2,item_3,rank_label,rank_value,inspections,establishments,violations,critical_violations,serious_violations,minor_violations,total_fine,pass_count,conditional_count,fail_count,issue_rate_pct,avg_violations_per_inspection,avg_fine_per_inspection,notes
year_violation_category_shift,year_violation_category,2011,Toilet and Hand Washing Facilities for Staff,,category_volume_rank_within_year,6.0,909,540,909,909,0,0,323000.0,246,146,517,72.9373,1.0,355.3355,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2011,Food Equipment and Utensil,,category_volume_rank_within_year,7.0,813,426,813,0,813,0,123250.0,328,40,445,59.6556,1.0,151.599,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2011,Wash and Waste Water Disposal,,category_volume_rank_within_year,8.0,609,321,609,609,0,0,193500.0,213,44,352,65.0246,1.0,317.734,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2011,Toilet / Hand Washing Facilities For Customers,,category_volume_rank_within_year,9.0,514,267,514,0,514,0,77500.0,208,32,274,59.5331,1.0,150.7782,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2011,Food Equipment and Utensil Sanitation,,category_volume_rank_within_year,10.0,304,238,304,304,0,0,131500.0,60,109,135,80.2632,1.0,432.5658,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2017,Food Maintenance,,category_volume_rank_within_year,1.0,4673,1494,4673,0,0,4673,421400.0,2859,547,1243,38.3052,1.0,90.1776,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2017,Food Protection,,category_volume_rank_within_year,2.0,2822,1242,2822,280,139,2403,376300.0,1542,467,793,44.6492,1.0,133.3451,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2017,Insect and Rodent Control,,category_volume_rank_within_year,3.0,505,271,505,0,505,0,89250.0,205,24,272,58.6139,1.0,176.7327,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2017,Compliance,,category_volume_rank_within_year,4.0,233,132,233,31,202,0,31500.0,96,18,116,57.5107,1.0,135.1931,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2017,Personnel,,category_volume_rank_within_year,5.0,199,160,199,0,199,0,43000.0,36,102,59,80.9045,1.0,216.0804,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2017,Food Equipment and Utensil,,category_volume_rank_within_year,6.0,181,101,181,0,181,0,33500.0,73,8,98,58.5635,1.0,185.0829,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2017,Toilet and Hand Washing Facilities for Staff,,category_volume_rank_within_year,7.0,179,135,179,179,0,0,71000.0,47,46,85,73.1844,1.0,396.648,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2017,Food Equipment and Utensil Sanitation,,category_volume_rank_within_year,8.0,57,47,57,57,0,0,23500.0,13,21,23,77.193,1.0,412.2807,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2017,Toilet / Hand Washing Facilities For Customers,,category_volume_rank_within_year,9.0,50,29,50,0,50,0,8500.0,18,4,28,64.0,1.0,170.0,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2017,Wash and Waste Water Disposal,,category_volume_rank_within_year,10.0,43,29,43,43,0,0,16000.0,13,8,22,69.7674,1.0,372.093,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2013,Food Maintenance,,category_volume_rank_within_year,1.0,38366,10320,38366,0,0,38366,3454500.0,25759,4040,8410,32.4506,1.0,90.0407,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2013,Food Protection,,category_volume_rank_within_year,2.0,21415,8568,21415,2041,900,18474,2752750.0,13013,3253,5078,38.9026,1.0,128.5431,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2013,Insect and Rodent Control,,category_volume_rank_within_year,3.0,4308,1969,4308,0,4308,0,711750.0,1799,173,2309,57.6137,1.0,165.2159,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2013,Personnel,,category_volume_rank_within_year,4.0,1330,960,1330,0,1330,0,288750.0,265,613,448,79.7744,1.0,217.1053,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2013,Compliance,,category_volume_rank_within_year,5.0,1232,609,1232,204,1028,0,171000.0,483,115,623,59.9026,1.0,138.7987,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2013,Toilet and Hand Washing Facilities for Staff,,category_volume_rank_within_year,6.0,857,567,857,857,0,0,331000.0,220,193,440,73.8623,1.0,386.231,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2013,Food Equipment and Utensil,,category_volume_rank_within_year,7.0,792,406,792,0,792,0,128000.0,329,47,412,57.9545,1.0,161.6162,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2013,Wash and Waste Water Disposal,,category_volume_rank_within_year,8.0,434,252,434,434,0,0,152500.0,136,64,231,67.9724,1.0,351.3825,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2013,Toilet / Hand Washing Facilities For Customers,,category_volume_rank_within_year,9.0,416,229,416,0,416,0,69750.0,165,34,215,59.8558,1.0,167.6683,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2013,Food Equipment and Utensil Sanitation,,category_volume_rank_within_year,10.0,359,291,359,359,0,0,157500.0,56,172,131,84.4011,1.0,438.7187,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2012,Food Maintenance,,category_volume_rank_within_year,1.0,37632,9124,37632,0,0,37632,3360400.0,24132,3966,9446,35.6399,1.0,89.2963,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2012,Food Protection,,category_volume_rank_within_year,2.0,20463,7665,20463,2184,629,17650,2691700.0,11860,3166,5404,41.8805,1.0,131.5399,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2012,Insect and Rodent Control,,category_volume_rank_within_year,3.0,4557,2066,4557,0,4557,0,737250.0,1869,160,2516,58.7228,1.0,161.7841,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2012,Personnel,,category_volume_rank_within_year,4.0,1095,778,1095,0,1095,0,235250.0,224,461,406,79.1781,1.0,214.8402,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2012,Compliance,,category_volume_rank_within_year,5.0,1081,539,1081,261,820,0,154500.0,390,116,572,63.6448,1.0,142.9232,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2012,Food Equipment and Utensil,,category_volume_rank_within_year,6.0,781,419,781,0,781,0,124250.0,302,33,440,60.5634,1.0,159.0909,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2012,Toilet and Hand Washing Facilities for Staff,,category_volume_rank_within_year,7.0,677,457,677,677,0,0,256000.0,169,129,379,75.0369,1.0,378.1388,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2012,Toilet / Hand Washing Facilities For Customers,,category_volume_rank_within_year,8.0,469,254,469,0,469,0,77750.0,179,36,252,61.4072,1.0,165.7783,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2012,Wash and Waste Water Disposal,,category_volume_rank_within_year,9.0,446,256,446,446,0,0,153500.0,138,37,271,69.0583,1.0,344.1704,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2012,Food Equipment and Utensil Sanitation,,category_volume_rank_within_year,10.0,376,299,376,376,0,0,160500.0,67,143,166,82.1809,1.0,426.8617,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2016,Food Maintenance,,category_volume_rank_within_year,1.0,42532,10429,42532,0,0,42532,3766400.0,25400,5827,11062,39.7089,1.0,88.5545,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2016,Food Protection,,category_volume_rank_within_year,2.0,25369,8572,25369,2991,1351,21027,3503800.0,13481,4704,7049,46.3282,1.0,138.1134,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2016,Insect and Rodent Control,,category_volume_rank_within_year,3.0,5124,2261,5124,0,5124,0,855000.0,2107,283,2697,58.1577,1.0,166.8618,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2016,Compliance,,category_volume_rank_within_year,4.0,2673,1303,2673,379,2294,0,367500.0,991,399,1258,61.9903,1.0,137.486,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2016,Personnel,,category_volume_rank_within_year,5.0,1864,1290,1864,0,1864,0,396750.0,337,888,626,81.2232,1.0,212.8487,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2016,Food Equipment and Utensil,,category_volume_rank_within_year,6.0,1458,707,1458,0,1458,0,244000.0,579,93,768,59.0535,1.0,167.3525,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2016,Toilet and Hand Washing Facilities for Staff,,category_volume_rank_within_year,7.0,1363,899,1363,1363,0,0,523000.0,352,311,691,73.5143,1.0,383.7124,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2016,Food Equipment and Utensil Sanitation,,category_volume_rank_within_year,8.0,516,395,516,516,0,0,218000.0,97,206,213,81.2016,1.0,422.4806,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2016,Wash and Waste Water Disposal,,category_volume_rank_within_year,9.0,429,255,429,429,0,0,157500.0,118,71,236,71.5618,1.0,367.1329,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2016,Toilet / Hand Washing Facilities For Customers,,category_volume_rank_within_year,10.0,382,203,382,0,382,0,69000.0,146,39,197,61.7801,1.0,180.6283,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2014,Food Maintenance,,category_volume_rank_within_year,1.0,41473,10101,41473,0,0,41473,3763900.0,26695,5359,9302,35.3507,1.0,90.7554,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2014,Food Protection,,category_volume_rank_within_year,2.0,24413,8462,24413,2403,1092,20918,3226150.0,14121,4471,5771,41.9531,1.0,132.1489,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2014,Insect and Rodent Control,,category_volume_rank_within_year,3.0,4370,1934,4370,0,4370,0,742000.0,1827,224,2291,57.5515,1.0,169.7941,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2014,Personnel,,category_volume_rank_within_year,4.0,1561,1117,1561,0,1561,0,345750.0,252,791,511,83.4081,1.0,221.4926,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2014,Compliance,,category_volume_rank_within_year,5.0,1481,725,1481,205,1276,0,201750.0,581,152,738,60.0945,1.0,136.2255,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2014,Toilet and Hand Washing Facilities for Staff,,category_volume_rank_within_year,6.0,1296,806,1296,1296,0,0,503500.0,349,280,663,72.7623,1.0,388.5031,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2014,Food Equipment and Utensil,,category_volume_rank_within_year,7.0,700,355,700,0,700,0,113750.0,273,56,368,60.5714,1.0,162.5,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2014,Wash and Waste Water Disposal,,category_volume_rank_within_year,8.0,480,275,480,480,0,0,177000.0,143,79,256,69.7917,1.0,368.75,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2014,Food Equipment and Utensil Sanitation,,category_volume_rank_within_year,9.0,473,355,473,473,0,0,200500.0,86,187,199,81.6068,1.0,423.8901,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2014,Toilet / Hand Washing Facilities For Customers,,category_volume_rank_within_year,10.0,278,157,278,0,278,0,50750.0,99,31,148,64.3885,1.0,182.554,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2015,Food Maintenance,,category_volume_rank_within_year,1.0,41826,10400,41826,0,0,41826,3781300.0,26354,5396,9927,36.6351,1.0,90.4055,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2015,Food Protection,,category_volume_rank_within_year,2.0,22421,8334,22421,2392,1141,18888,3028650.0,12558,4019,5777,43.6912,1.0,135.081,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2015,Insect and Rodent Control,,category_volume_rank_within_year,3.0,4444,1975,4444,0,4444,0,728000.0,1866,216,2332,57.3357,1.0,163.8164,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2015,Compliance,,category_volume_rank_within_year,4.0,1782,836,1782,282,1500,0,229750.0,686,204,881,60.8866,1.0,128.9282,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2015,Personnel,,category_volume_rank_within_year,5.0,1474,1069,1474,0,1474,0,316250.0,264,701,498,81.3433,1.0,214.5522,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2015,Toilet and Hand Washing Facilities for Staff,,category_volume_rank_within_year,6.0,1297,832,1297,1297,0,0,483000.0,368,241,677,70.7787,1.0,372.3978,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2015,Food Equipment and Utensil,,category_volume_rank_within_year,7.0,726,367,726,0,726,0,115000.0,301,39,383,58.1267,1.0,158.4022,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2015,Wash and Waste Water Disposal,,category_volume_rank_within_year,8.0,427,248,427,427,0,0,150000.0,131,57,234,68.1499,1.0,351.2881,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2015,Food Equipment and Utensil Sanitation,,category_volume_rank_within_year,9.0,402,317,402,402,0,0,172500.0,77,150,175,80.8458,1.0,429.1045,Identify whether the violation mix changes over time.
year_violation_category_shift,year_violation_category,2015,Toilet / Hand Washing Facilities For Customers,,category_volume_rank_within_year,10.0,261,141,261,0,261,0,44000.0,96,28,137,63.2184,1.0,168.5824,Identify whether the violation mix changes over time.
ward_year_hotspots,year_ward,2010,42,,ward_volume_rank_within_year,1.0,1964,1393,5218,321,544,4353,611850.0,1395,161,344,25.7128,2.6568,311.5326,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2010,27,,ward_volume_rank_within_year,2.0,781,483,2686,197,345,2144,333400.0,523,49,181,29.4494,3.4392,426.8886,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2010,44,,ward_volume_rank_within_year,3.0,623,360,2527,285,361,1881,330750.0,343,104,168,43.6597,4.0562,530.8989,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2010,2,,ward_volume_rank_within_year,4.0,583,344,2287,227,287,1773,279300.0,362,52,147,34.1338,3.9228,479.0738,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2010,1,,ward_volume_rank_within_year,5.0,573,352,2280,125,228,1927,236750.0,386,31,133,28.6213,3.9791,413.1763,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2010,4,,ward_volume_rank_within_year,6.0,566,273,1717,96,201,1420,202250.0,380,45,121,29.3286,3.0336,357.3322,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2010,25,,ward_volume_rank_within_year,7.0,508,301,2260,188,292,1780,257700.0,267,37,165,39.7638,4.4488,507.2835,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2010,47,,ward_volume_rank_within_year,8.0,491,291,2048,243,262,1543,264250.0,279,61,149,42.7699,4.1711,538.1874,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2010,28,,ward_volume_rank_within_year,9.0,467,282,1720,108,264,1348,193100.0,269,26,124,32.1199,3.6831,413.4904,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2010,11,,ward_volume_rank_within_year,10.0,430,248,1264,89,127,1048,143600.0,277,32,102,31.1628,2.9395,333.9535,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2011,42,,ward_volume_rank_within_year,1.0,2023,1361,6391,395,683,5313,740450.0,1411,209,334,26.8413,3.1592,366.0158,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2011,27,,ward_volume_rank_within_year,2.0,778,476,2442,154,284,2004,269700.0,536,49,157,26.4781,3.1388,346.6581,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2011,25,,ward_volume_rank_within_year,3.0,615,368,2642,130,346,2166,281800.0,415,35,139,28.2927,4.2959,458.2114,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2011,1,,ward_volume_rank_within_year,4.0,590,380,1973,115,265,1593,213300.0,391,32,133,27.9661,3.3441,361.5254,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2011,44,,ward_volume_rank_within_year,5.0,486,237,1917,248,260,1409,255100.0,254,75,154,47.1193,3.9444,524.8971,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2011,2,,ward_volume_rank_within_year,6.0,484,305,1953,147,257,1549,229750.0,297,54,123,36.5702,4.0351,474.6901,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2011,4,,ward_volume_rank_within_year,7.0,484,243,1581,87,152,1342,180050.0,362,44,75,24.5868,3.2665,372.0041,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2011,28,,ward_volume_rank_within_year,8.0,477,289,1696,85,165,1446,180150.0,338,16,97,23.6897,3.5556,377.673,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2011,41,,ward_volume_rank_within_year,9.0,460,323,1685,61,103,1521,187550.0,307,31,60,19.7826,3.663,407.7174,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2011,50,,ward_volume_rank_within_year,10.0,450,288,2160,89,303,1768,204600.0,204,43,114,34.8889,4.8,454.6667,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2017,42,,ward_volume_rank_within_year,1.0,291,238,931,73,131,727,123800.0,163,59,51,37.8007,3.1993,425.4296,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2017,27,,ward_volume_rank_within_year,2.0,105,85,334,26,55,253,43550.0,62,11,18,27.619,3.181,414.7619,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2017,47,,ward_volume_rank_within_year,3.0,82,60,275,22,31,222,35000.0,51,8,13,25.6098,3.3537,426.8293,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2017,50,,ward_volume_rank_within_year,4.0,79,50,377,49,70,258,55900.0,30,16,23,49.3671,4.7722,707.5949,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2017,41,,ward_volume_rank_within_year,5.0,77,62,310,16,49,245,37600.0,50,8,15,29.8701,4.026,488.3117,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2017,2,,ward_volume_rank_within_year,6.0,73,59,225,8,20,197,24000.0,45,7,9,21.9178,3.0822,328.7671,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2017,49,,ward_volume_rank_within_year,7.0,73,63,249,4,26,219,25900.0,48,4,9,17.8082,3.411,354.7945,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2017,44,,ward_volume_rank_within_year,8.0,72,57,217,15,25,177,28000.0,38,15,12,37.5,3.0139,388.8889,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2017,39,,ward_volume_rank_within_year,9.0,67,55,253,8,33,212,27200.0,48,3,11,20.8955,3.7761,405.9701,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2017,4,,ward_volume_rank_within_year,10.0,63,52,249,17,33,199,31550.0,37,4,13,26.9841,3.9524,500.7937,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2013,42,,ward_volume_rank_within_year,1.0,2441,1683,6325,462,650,5213,859200.0,1618,276,298,23.515,2.5912,351.9869,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2013,27,,ward_volume_rank_within_year,2.0,844,598,2493,153,314,2026,293650.0,499,62,127,22.3934,2.9538,347.9265,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2013,44,,ward_volume_rank_within_year,3.0,810,551,2715,142,420,2153,304550.0,408,72,137,25.8025,3.3519,375.9877,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2013,1,,ward_volume_rank_within_year,4.0,710,458,2678,160,410,2108,303600.0,381,43,161,28.7324,3.7718,427.6056,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2013,25,,ward_volume_rank_within_year,5.0,644,466,2163,125,246,1792,249100.0,401,37,91,19.8758,3.3587,386.8012,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2013,2,,ward_volume_rank_within_year,6.0,643,457,1715,94,231,1390,214800.0,379,60,90,23.3281,2.6672,334.0591,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2013,47,,ward_volume_rank_within_year,7.0,597,442,2103,90,225,1788,236750.0,330,61,78,23.2831,3.5226,396.5662,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2013,4,,ward_volume_rank_within_year,8.0,589,322,1766,148,249,1369,221350.0,262,62,102,27.8438,2.9983,375.8065,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2013,43,,ward_volume_rank_within_year,9.0,588,434,1888,151,284,1453,241950.0,306,88,83,29.0816,3.2109,411.4796,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2013,32,,ward_volume_rank_within_year,10.0,498,349,1751,71,278,1402,194600.0,276,39,91,26.1044,3.5161,390.7631,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2012,42,,ward_volume_rank_within_year,1.0,1772,1301,5054,282,469,4303,602300.0,1159,174,251,23.9842,2.8521,339.8984,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2012,27,,ward_volume_rank_within_year,2.0,670,435,2399,151,326,1922,274100.0,386,33,150,27.3134,3.5806,409.1045,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2012,1,,ward_volume_rank_within_year,3.0,667,400,2597,137,414,2046,296600.0,332,61,168,34.3328,3.8936,444.6777,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2012,47,,ward_volume_rank_within_year,4.0,586,457,2127,138,185,1804,247400.0,326,56,72,21.843,3.6297,422.1843,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2012,25,,ward_volume_rank_within_year,5.0,573,400,1696,93,209,1394,186700.0,356,21,109,22.6876,2.9599,325.829,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2012,44,,ward_volume_rank_within_year,6.0,542,399,2110,187,292,1631,264000.0,301,63,98,29.7048,3.893,487.0849,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2012,2,,ward_volume_rank_within_year,7.0,537,377,1555,82,217,1256,192900.0,323,54,102,29.0503,2.8957,359.2179,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2012,48,,ward_volume_rank_within_year,8.0,477,339,1526,127,173,1226,188200.0,238,34,85,24.9476,3.1992,394.5493,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2012,32,,ward_volume_rank_within_year,9.0,439,302,1602,74,235,1293,181700.0,240,41,95,30.9795,3.6492,413.8952,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2012,40,,ward_volume_rank_within_year,10.0,431,299,1423,99,177,1147,163400.0,209,48,79,29.4664,3.3016,379.1183,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2016,42,,ward_volume_rank_within_year,1.0,2783,1669,8011,677,848,6486,1026600.0,1809,412,339,26.9853,2.8785,368.8825,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2016,27,,ward_volume_rank_within_year,2.0,1135,633,4441,351,778,3312,553150.0,561,153,261,36.4758,3.9128,487.3568,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2016,25,,ward_volume_rank_within_year,3.0,929,490,3487,227,601,2659,391950.0,543,68,213,30.2476,3.7535,421.9053,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2016,1,,ward_volume_rank_within_year,4.0,823,466,3307,358,626,2323,443550.0,395,107,211,38.6391,4.0182,538.9429,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2016,2,,ward_volume_rank_within_year,5.0,788,444,3182,268,514,2400,410300.0,391,125,171,37.5635,4.0381,520.6853,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2016,44,,ward_volume_rank_within_year,6.0,777,460,3236,253,520,2463,422450.0,423,87,146,29.9871,4.1647,543.6937,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2016,47,,ward_volume_rank_within_year,7.0,754,417,2591,129,377,2085,297950.0,443,57,115,22.8117,3.4363,395.1592,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2016,43,,ward_volume_rank_within_year,8.0,735,387,4131,251,594,3286,500100.0,333,113,197,42.1769,5.6204,680.4082,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2016,41,,ward_volume_rank_within_year,9.0,587,323,2127,221,343,1563,276250.0,336,77,121,33.7308,3.6235,470.6133,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2016,32,,ward_volume_rank_within_year,10.0,518,327,1921,130,300,1491,250050.0,274,78,86,31.6602,3.7085,482.722,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2014,42,,ward_volume_rank_within_year,1.0,2607,1663,7798,818,1048,5932,1099550.0,1544,410,393,30.8017,2.9912,421.7683,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2014,27,,ward_volume_rank_within_year,2.0,981,584,3551,333,543,2675,478100.0,522,111,227,34.4546,3.6198,487.3598,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2014,1,,ward_volume_rank_within_year,3.0,783,476,2981,162,274,2545,377050.0,440,97,122,27.9693,3.8072,481.5453,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2014,44,,ward_volume_rank_within_year,4.0,778,517,2279,91,265,1923,265850.0,473,83,103,23.9075,2.9293,341.7095,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2014,2,,ward_volume_rank_within_year,5.0,753,433,2542,211,429,1902,367400.0,389,120,142,34.7942,3.3758,487.915,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2014,25,,ward_volume_rank_within_year,6.0,750,435,3319,202,404,2713,376350.0,423,79,163,32.2667,4.4253,501.8,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2014,47,,ward_volume_rank_within_year,7.0,669,441,2179,104,222,1853,250950.0,426,55,90,21.6741,3.2571,375.1121,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2014,43,,ward_volume_rank_within_year,8.0,598,368,2121,121,358,1642,264450.0,277,86,125,35.2843,3.5468,442.2241,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2014,41,,ward_volume_rank_within_year,9.0,537,318,1609,98,128,1383,183650.0,390,44,64,20.1117,2.9963,341.9926,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2014,28,,ward_volume_rank_within_year,10.0,528,325,1962,125,256,1581,226150.0,276,45,106,28.5985,3.7159,428.3144,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2015,42,,ward_volume_rank_within_year,1.0,2496,1709,7649,626,846,6177,975450.0,1515,333,358,27.6843,3.0645,390.8053,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2015,27,,ward_volume_rank_within_year,2.0,1055,663,4028,410,591,3027,591550.0,534,177,206,36.3033,3.818,560.7109,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2015,25,,ward_volume_rank_within_year,3.0,860,490,3669,263,553,2853,494950.0,467,102,202,35.3488,4.2663,575.5233,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2015,1,,ward_volume_rank_within_year,4.0,748,469,2765,157,408,2200,316550.0,447,50,124,23.262,3.6965,423.1952,Look for geography-specific temporal weak spots.
