evidence_block,grain,item,item_2,item_3,rank_label,rank_value,transactions,customers,brands,reviews,revenue,gross_margin_proxy,gross_margin_proxy_rate_pct,avg_rating,transaction_share_pct,review_share_pct,notes
city_quality_mismatch,customer_city,Elverta,14,10/2,max_purchase_quality_rank_gap,12.0,48,5,17,7,144.0,96.63,67.1042,3.1429,0.7605,0.9818,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Orangevale,9,21/3,max_purchase_quality_rank_gap,12.0,74,7,18,7,218.0,143.39,65.7752,2.2857,1.1724,0.9818,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Rancho Cordova,3,13/4,max_purchase_quality_rank_gap,10.0,131,10,20,6,373.0,244.72,65.6086,3.0,2.0754,0.8415,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Rancho Murieta,12,2/5,max_purchase_quality_rank_gap,10.0,59,4,16,5,175.0,114.7,65.5429,3.6,0.9347,0.7013,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,McClellan,15,7/6,max_purchase_quality_rank_gap,9.0,46,4,14,3,134.0,87.72,65.4627,3.3333,0.7288,0.4208,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Carmichael,6,3/7,max_purchase_quality_rank_gap,3.0,112,10,18,16,334.0,217.83,65.2186,3.4375,1.7744,2.244,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Mather,13,6/8,max_purchase_quality_rank_gap,7.0,52,3,17,3,152.0,98.66,64.9079,3.3333,0.8238,0.4208,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Folsom,5,9/9,max_purchase_quality_rank_gap,4.0,127,12,17,9,369.0,239.38,64.8726,3.2222,2.012,1.2623,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Walnut Grove,21,20/10,max_purchase_quality_rank_gap,11.0,33,2,14,5,99.0,63.9,64.5455,2.4,0.5228,0.7013,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Courtland,20,14/11,max_purchase_quality_rank_gap,9.0,35,3,14,2,101.0,65.12,64.4752,3.0,0.5545,0.2805,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Elk Grove,2,11/12,max_purchase_quality_rank_gap,10.0,184,18,18,12,536.0,344.48,64.2687,3.0833,2.9151,1.683,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Sacramento,1,12/13,max_purchase_quality_rank_gap,12.0,4797,423,23,564,14049.0,9021.15,64.212,3.0762,75.9981,79.1024,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Ryde,7,1/14,max_purchase_quality_rank_gap,7.0,96,8,17,9,284.0,181.81,64.0176,4.1111,1.5209,1.2623,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,North Highlands,8,17/15,max_purchase_quality_rank_gap,9.0,84,6,16,16,246.0,156.78,63.7317,2.75,1.3308,2.244,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Herald,18,15/16,max_purchase_quality_rank_gap,3.0,38,4,14,2,114.0,72.29,63.4123,3.0,0.602,0.2805,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Citrus Heights,4,4/17,max_purchase_quality_rank_gap,13.0,130,11,18,12,380.0,240.6,63.3158,3.3333,2.0596,1.683,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Fair Oaks,11,8/18,max_purchase_quality_rank_gap,7.0,64,5,16,4,192.0,121.18,63.1146,3.25,1.0139,0.561,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Wilton,19,22/19,max_purchase_quality_rank_gap,3.0,37,4,16,1,109.0,68.56,62.8991,1.0,0.5862,0.1403,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Isleton,17,19/20,max_purchase_quality_rank_gap,3.0,43,4,14,8,127.0,79.5,62.5984,2.625,0.6812,1.122,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Antelope,10,16/21,max_purchase_quality_rank_gap,11.0,69,6,15,12,201.0,125.73,62.5522,2.8333,1.0932,1.683,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
city_quality_mismatch,customer_city,Rio Linda,16,18/22,max_purchase_quality_rank_gap,6.0,44,4,14,7,132.0,82.45,62.4621,2.7143,0.6971,0.9818,"Find customer cities where purchase scale, ratings, and margin proxy diverge."
